movie_num,seg_num,seg_start_time,subseg_num,subseg_start_time,text
10,182,15.56,5,16.13,"Camera cuts to a shot of the man's grocery bag. Through the plastic we see a tub of strawberry ice cream, condensation collecting inside."
10,182,15.56,6,16.15,"The man continues to stand there, waiting for the bus. A car roars in the background"
10,183,16.2,1,16.2,A black SUV roars into frame before screeching to a stop. The man turns his head to look
10,183,16.2,2,16.24,A woman opens the driver seat door and climbs out of the car before hurrying to a nearby payphone. She picks up the payphone as the man watches
10,183,16.2,3,16.35,"Close up of the man's face as he squints, looking at the woman at the payphone"
10,184,16.38,1,16.38,"Camera cuts back to the woman. She dials something on the payphone before slamming the phone down and turning away in frustration. She has her hands held up to her mouth, perhaps in worry"
10,185,16.46,1,16.46,The woman notices the man and starts walking towards him. Her car starts to roll away in the background. Tense music starts playing in the background
10,186,16.55,1,16.55,"The woman shouts, ""Hey! Hey, excuse me? Can I borrow your phone"" as she mimes a phone while walking towards the man. The man sort of looks away, pretending not to see her until she gets close. He starts to take his headphones off"
10,186,16.55,2,17.0,"Camera cuts to a close up of the man, who asks ""What?"" while the woman says ""It's an emergency. Can I borrow your phone it's an emergency. I'm not going to take it"""
10,186,16.55,3,17.03,"The woman waits, panting slightly as the man reaches into his pocket to grab his phone. He hands it to the woman"
10,186,16.55,4,17.07,The woman starts to walk away to the street with the phone while dialing.
10,187,17.1,1,17.1,"While calling, the woman paces back and front on the street. She says ""I'm here. I said I'm here"""
10,187,17.1,2,17.18,"The man watches her and sighs. She says ""What? Where?"" After a pause, she says ""I swear to god, I will tell everyone. Everyone you know. Okay, I will..."""
10,187,17.1,3,17.28,"The camera cuts to the woman on the street. She continues, ""I will go to the police"""
10,188,17.3,1,17.3,"Now shouting and pacing faster, the woman says, ""Excuse me, I will go to the police, okay?!"""
10,188,17.3,2,17.34,"The woman asks ""Hello?"" as if the other person has hung up. She then says, more emphatically, ""Hello?"""
10,189,17.36,1,17.36,The woman throws the phone down onto the street in anger.
10,189,17.36,2,17.38,"The man, surprised starts to walk over."
10,189,17.36,3,17.4,The woman starts crying and stands there
10,190,17.45,1,17.45,"The man, crouching with his broken phone in his hand, squints at the woman. He says ""Miss? Miss this phone is broken. Are you going to get like 60 bucks for it or something? Miss?"""
10,191,17.58,1,17.57,"The woman, looking away, says ""He's here."" She turns her head slightly and the man asks ""Are you okay?"
10,192,18.0,1,18.0,Camera cuts to a view behind a 2nd man as he drives under a bridge. Loud horn music plays
10,192,18.0,2,18.08,"The man in the car stops his car and places his arm out of the window, perhaps waiting"
10,193,18.13,1,18.13,"The camera cuts to the woman and the red shirted man, who turn to look at to their right"
10,193,18.13,2,18.16,"The camera pans, revealing that they're looking at the man in the car under the bridge. The red shirted man asks ""Who's that?"""
10,194,18.21,1,18.21,"The woman starts walking forward to the car in the distance. The man says, ""Miss?"""
10,194,18.21,2,18.25,"The camera cuts to the man following the woman. He says, ""Could I just get some money for this?"""
10,194,18.21,3,18.3,"Shot of the woman walking forward, ignoring the man, who follow her. The woman mumbles to herself something"
10,195,18.36,1,18.36,"Camera cuts again to the man in the car, who's looking at the woman approaching. He clicks off the music"
10,195,18.36,2,18.4,The man opens the car door and starts to walk out
10,196,18.42,1,18.42,"The woman gets closer to the man, now outside of his car. She mumbles, ""This time you've gone too far, you've gone way too far. I'm, I'm not - """
10,197,18.5,1,18.5,"The 2nd man says, ""What the heck Charelle?"" to which the woman replies, ""Fuck you, Bob"""
10,197,18.5,2,18.52,"View of the man, leaning against the hood of his car. He points and says ""You better start behaving, I told you everything's going to be okay and everything will be -"
10,197,18.5,3,18.55,"Cut to view of the woman. She interrupts the 2nd man, saying ""Where is she?"""
10,197,18.5,4,18.58,"The 2nd man asks, ""Who's this?"" and the woman turns her head to look at the 1st red shirted man."
10,197,18.5,5,19.0,"The camera cuts to the red shirted man. The woman says, ""Just a friend."" to which the man frowns in confusion"
10,198,19.02,1,19.02,"Camera cuts back to the 2nd man, who repeats, ""A friend?"" He gets up"
10,198,19.02,2,19.04,"The 2nd man starts walking towards the 1st man. The first man says, ""Nah, I don't know her, I was just waiting for the bus and she used my phone and she broke it so I was just trying to get the money for another one"". In the background, the woman walks past"
10,198,19.02,3,19.12,"The 2nd man, stands right in front of the 1st, looking down at him. He asks, ""do you know who I am?"" In the background, the woman walks back into frame"
10,198,19.02,4,19.16,"The woman says, ""No one knows who you are you paranoid cunt"""
10,198,19.02,5,19.18,"The 2nd man turns to face the woman and starts walking towards her. He says, angrily, ""Did you tell him who I am?"" as the woman backs away"
10,199,19.21,1,19.21,"The 1st man says ""Oh shit, you're Aldini the great, you do the magic show"""
10,199,19.21,2,19.26,"Camera cuts to the magician, who smiles at the 1st. The 1st continues, ""at the casino. The magician bows. The 1st man turns to the woman and says ""And you're his assistant"""
10,200,19.28,1,19.28,"The woman pulls out a gun, pointing it at the 1st man, shouting ""Shut up!"" She turns the gun towards the 2nd man, shouting ""Shut up!"" again."
10,200,19.28,2,19.3,"Camera cuts to the 1st man, who cringes in fear. The woman continues, ""Where is she?!"""
10,200,19.28,3,19.32,"Camera cuts to the magician. He says, ""Charelle, take it easy"" he puts his hands up in front of him and asks, ""Is that thing loaded?"""
10,201,19.35,1,19.35,"The magician continues, ""Well guess what?"" he reaches forward and a small gun appears in his hand. He says, ""I've got one of my own"""
10,201,19.35,2,19.38,"Camera cuts to a view of all three people in a stand off. The magician continues, ""Look at this beauty. Once owned by professor Pata Physique"""
10,201,19.35,3,19.42,"Camera cuts to the woman, pointing the gun at the man. The 2nd man continues, ""Use in a duel to the death against Vlad, prince of the Romanese"""
10,202,19.44,1,19.44,The woman then points her gun up into the air and fires a shot. The 1st man winces
10,202,19.44,2,19.46,Camera cuts to a view of the woman and 2nd man pointing their guns at each other. Tense music plays in the background
10,202,19.44,3,19.48,"Camera cuts to the woman, who continues to point her gun at the magician"
10,203,19.51,1,19.51,Camera then cuts to the car. A howl/cry is heard.
10,203,19.51,2,19.53,The camera starts pushes in towards the car. More cries/howls can be heard and the music intensifies
10,204,19.56,1,19.56,The woman looks at the car before  starting to run towards it
10,204,19.56,2,19.58,"Camera cuts to the 1st man, who starts to turn and walk away. The magician says ""Charelle, Charelle, she's going to be okay"""
10,204,19.56,3,20.0,"Camera cuts to the woman running towards the car. The magician says, ""Look I'm, I'm going to show you wait hey"""
10,204,19.56,4,20.03,"The magician then says ""Oh woah woah woah woah"" as he runs up to the 1st man, who is walking away. He stops in front of the man and says ""I've got something to show you"""
10,204,19.56,5,20.07,"The magician repeats, ""I've got something to show you"" as he pulls out a dotted cloth from his back pocket. The 1st man cowers"
10,205,20.11,1,20.11,Camera cuts to the woman at the car. She's desperately trying to open the trunk of the car. More howls/cries can be heard
10,206,20.14,1,20.14,"Close up of the handkerchief held by the magician. In it, there's a relic of some sort, a small coffin shaped thing with a cross on top. The magician starts to open the coffin and starts saying ""Delicate is he who loathes, the fleshy fabric of his clothes"""
10,206,20.14,2,20.18,"The coffin opens up to reveal a shriveled mouse carcass or something. The magician continues, ""flying fabric stitched to bone"" his voice grows deeper"
10,206,20.14,3,20.2,"Camera cuts to the 1st man. He blinks wearily. The magician continues, ""vessel of a skeleton. Gone are neither..."""
10,206,20.14,4,20.25,"The camera cuts to the magician, who's looking intensely at the camera. His voice now inhumanly deep, he says, ""Garment neither fur nor hair, cloak of evil and despair"""
10,207,20.28,1,20.28,"The camera cuts to the woman at the car, who's struggling with the trunk. The magician continues speaking in the background"
10,207,20.28,2,20.3,"The woman finally gets the trunk open. She looks at what's inside and stumbles back in horror, her hands at her face. In the background the magician continues to speak"
10,207,20.28,3,20.35,Camera cuts to a view of the sun. The magician continues to speak
10,208,20.37,1,20.37,"The man drops his plastic bag and the melted ice cream starts to pour out. The magician's voice continues, extremely deep"
10,208,20.37,2,20.4,The man's eyes roll into the back of his head and he stumbles. The magician's voice is incomprehensibly low
10,208,20.37,3,20.45,Camera cuts to a view of the magician. He continues to speak
10,208,20.37,4,20.49,"Camera cuts to another view of the ice cream, which continues to fall to the floor in slow motion"
10,208,20.37,5,20.51,"The camera, focusing on the 1st man, tilts disorientingly as he starts to fall"
10,208,20.37,6,20.53,"The camera, focusing on the magician, continues to tilt/fall until it views the sky, and turns upside down. Denoting the 1st man has fallen to the floor"
10,209,21.03,1,21.03,"Camera cuts to the 1st man, lying on the floor with his tongue out and eyes closed, next to the magician's foot and a pool of melted ice cream on the floor"
10,209,21.03,2,21.05,The man moves slightly and starts making barking/howling sounds
10,210,21.09,1,21.09,"Camera cuts to a view of the magician, looking down at the man. He says, ""Son of a bitch"" under his breath"
10,210,21.09,2,21.11,The magician reaches into his pocket and digs out a piece of paper. The magician starts to read the paper under his breath. The man on the floor barks in the background.
10,211,21.17,1,21.17,"The camera cuts to the woman, near the car. She starts walking towards the other two with her gun drawn. The magician continues to read the spell out loud in the background"
10,211,21.17,2,21.22,The magician sees the woman holding the gun and stops reading.
10,211,21.17,3,21.24,"The camera cuts back to the woman, who continues to walk forward. The magician starts to say, ""She's going to"" but is interrupted by a gunshot"
10,211,21.17,4,21.26,"The camera suddenly cuts to the 1st man, who's on the floor eating the melted ice cream with his mouth. He looks over and starts barking as the shot is fired"
10,212,21.28,1,21.28,"The camera cuts to the magician on the floor, bleeding. He holds his gun up and fires before going limp. The 1st man continues to bark"
10,213,21.32,1,21.32,The first man continues to eat the ice cream on the floor with his mouth.
10,213,21.32,2,21.35,"Camera cuts to an aerial view. The 1st man is on the floor eating ice cream. On either side of him are the magician and his assistant, lying on the floor and bleeding out. Another bark is heard in the background"
10,213,21.32,3,21.37,"The 1st man stops eating momentarily and starts barking in reply, looking around before crawling on all fours to his left. He stops momentarily to sniff the dead woman's leg"
10,213,21.32,4,21.46,The man continues crawling on all fours and barking as the camera follows him
10,214,22.04,1,22.04,"The camera pans right to reveal a woman in a white dress, also on all fours and barking. The man and the woman bark at each other."
10,215,22.12,1,22.12,The man crawls into frame and starts sniffing the woman's rear while barking. She does the same.
10,215,22.12,2,22.2,"The man and the woman face each other, continuing to bark back and forth and jump, acting like dogs."
10,215,22.12,3,22.31,The man gets on his back and barks with the woman for a moment. He gets up and starts crawling
10,216,22.37,1,22.37,"The man and the woman start crawling away, next to the car and barking."
