recall_segment,story_segment,quality_score,summary
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","But the fact was, Sheila had collaborated with the Dean to ban outdoor drinking on campus.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","The infamous ""no more beer at barbecues"" rule.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","That's right, boo that rule.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",Sheila thought drinking in public was in poor taste.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",I think you know what happened next.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","Pie Man emerged from behind the late-night library drop-box, made his delivery, and fled away, crying, ""Ego sum non an bestia.""",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","Or at least that's what it said in my story in the newspaper the next day, which ran with a photo of him leaving the scene, cape flowing behind him, doing this.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",And that's what made him a sensation on campus.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",People started dressing like him and quoting him in class.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","The Ram ran five major stories about Pie Man, all of them by me.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","And toward the end of this run, I was out at a bar one night, and I saw, I came and I saw in the corner Angela from my Brit Lit class, drinking with some friends.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",And now Angela and I had been flirting for two months.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","Or I had been flirting with her, and with such nuance that there was a question about whether she knew I existed.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","So I, I saw her there and made a mental note to do nothing about it.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",And then I went to the bar to buy a round and I felt a tap on my shoulder.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",And it was her.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","And she said, ""Jim, we were just talking about how you always seem to know when and where Pie Man will strike. And we were wondering, are you Pie Man?""",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","And I knew by the way she said it, I knew that if I said yes, she would have sex with me.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",And wasn't I really Pie Man?,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",For having brought him into being.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",Didn't she only know about him through me?,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.",But she had asked me a straightforward question that came with a straightforward answer.,0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","In fact, I wasn't Pie Man.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","As far as I knew, I had never seen the guy out of costume.",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","So I looked at her and I said, ""Yes, Angela. I am Pie Man.""",0,
"So, he - and he said things about how the dean responded in Latin, saying, ""I'm not an animal,"" and the reason that he said that, he said, was because he's Catholic, and it - Latin just come to easier to him.","And she said, ""Oh, good. Now buy me a beer and tell me all about it.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","I began my illustrious career in journalism in the Bronx where I toiled as a hard-boiled reporter for the Ram, the student newspaper at Fordham University.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And one day I'm walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham's traditionally working- to middle-class students with wealthier, more prestigious ones.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I whip out my notebook and I go up to him and I say, ""Dean McGowan, is it true that Fordham University plans to raise tuition substantially above the inflation rate, and if so, wouldn't that be a betrayal of its mission?""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And he stops and looks at me and he says, ""Listen up, punk.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And right then, there's a blur in the corner of my eye which becomes this figure holding a cream pie which becomes the guy standing next to me mashing a cream pie into Dean McGowan's face.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And then runs away.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And the Dean is covered with cream.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I give him a moment, and then I say, ""Dean McGowan, would you care to comment on this latest attack?""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And the Dean says, ""Yes, I would care to comment. Fuck you.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I race back to the newsroom with my scoop and I find the editor, Jim Dwyer, who's a senior, and he will go on to win a Pulitzer Prize, that is true, and he's a big guy.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","I pitch him my story, I tell him what I've seen, and he says, ""Dean McGowan, that guy's a dick. Write it up.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I'm banging out my story and I know it's good, and then I start to make it better, by adding an element of embellishment.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","Reporters call this ""making shit up.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And they recommend against crossing that line.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","But I had just seen the line crossed between a high-powered dean and assault with a pastry, and I kind of liked it.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",So the first I did was I gave the figure a name.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","I called him ""Pie Man,"" capital ""P,"" capital ""M."" And I described him as a cape-wearing, masked avenger.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Though in fact he'd been capeless.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And said that as he fled the scene, he clicked his heels in rakish glee.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And I gave him a catchphrase in Latin.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","I said that he cried out, ""Ego sum non an bestia,"" which means ""I am not an animal.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Which makes no sense.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",I needed something.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","I'm Catholic, Latin just comes to me.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I finish my story and I hand it to Dwyer, and he reads and he says, ""Pie Man? I love it. Page one.""",8,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And that's how the first line got crossed.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","A few days later, I get a letter.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","It says, ""Dear Jim, good story. Nice details. If you want to see me again in action, be on the steps of Duane Library Tuesday at 3 o'clock,"" signed Pie Man.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",So I was there with a photographer from the Ram.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And sure enough, out comes Sheila Beale, student-body president.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And now Sheila was different from me and all the other Fordham students who wore flannel shirts and worked part-time jobs.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Sheila was well-bred.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Sheila had school spirit.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Sheila was the kind of student that Dean McGown wanted more of.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Although rumor had it that he got plenty of her in his office on his desk.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","But that's just a rumor, please do not spread it outside this rumor.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",I myself would never say that.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","But the fact was, Sheila had collaborated with the Dean to ban outdoor drinking on campus.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","The infamous ""no more beer at barbecues"" rule.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","That's right, boo that rule.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Sheila thought drinking in public was in poor taste.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",I think you know what happened next.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","Pie Man emerged from behind the late-night library drop-box, made his delivery, and fled away, crying, ""Ego sum non an bestia.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","Or at least that's what it said in my story in the newspaper the next day, which ran with a photo of him leaving the scene, cape flowing behind him, doing this.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And that's what made him a sensation on campus.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",People started dressing like him and quoting him in class.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","The Ram ran five major stories about Pie Man, all of them by me.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And toward the end of this run, I was out at a bar one night, and I saw, I came and I saw in the corner Angela from my Brit Lit class, drinking with some friends.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And now Angela and I had been flirting for two months.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","Or I had been flirting with her, and with such nuance that there was a question about whether she knew I existed.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I, I saw her there and made a mental note to do nothing about it.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And then I went to the bar to buy a round and I felt a tap on my shoulder.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And it was her.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And she said, ""Jim, we were just talking about how you always seem to know when and where Pie Man will strike. And we were wondering, are you Pie Man?""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And I knew by the way she said it, I knew that if I said yes, she would have sex with me.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",And wasn't I really Pie Man?,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",For having brought him into being.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",Didn't she only know about him through me?,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.",But she had asked me a straightforward question that came with a straightforward answer.,0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","In fact, I wasn't Pie Man.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","As far as I knew, I had never seen the guy out of costume.",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","So I looked at her and I said, ""Yes, Angela. I am Pie Man.""",0,
"Then, after that, he brings it back to the editor, and the editor is like, ""Wow, this is great,"" and puts it on the first page.","And she said, ""Oh, good. Now buy me a beer and tell me all about it.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","I began my illustrious career in journalism in the Bronx where I toiled as a hard-boiled reporter for the Ram, the student newspaper at Fordham University.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And one day I'm walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham's traditionally working- to middle-class students with wealthier, more prestigious ones.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I whip out my notebook and I go up to him and I say, ""Dean McGowan, is it true that Fordham University plans to raise tuition substantially above the inflation rate, and if so, wouldn't that be a betrayal of its mission?""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And he stops and looks at me and he says, ""Listen up, punk.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And right then, there's a blur in the corner of my eye which becomes this figure holding a cream pie which becomes the guy standing next to me mashing a cream pie into Dean McGowan's face.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And then runs away.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And the Dean is covered with cream.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I give him a moment, and then I say, ""Dean McGowan, would you care to comment on this latest attack?""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And the Dean says, ""Yes, I would care to comment. Fuck you.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I race back to the newsroom with my scoop and I find the editor, Jim Dwyer, who's a senior, and he will go on to win a Pulitzer Prize, that is true, and he's a big guy.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","I pitch him my story, I tell him what I've seen, and he says, ""Dean McGowan, that guy's a dick. Write it up.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I'm banging out my story and I know it's good, and then I start to make it better, by adding an element of embellishment.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","Reporters call this ""making shit up.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And they recommend against crossing that line.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","But I had just seen the line crossed between a high-powered dean and assault with a pastry, and I kind of liked it.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",So the first I did was I gave the figure a name.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","I called him ""Pie Man,"" capital ""P,"" capital ""M."" And I described him as a cape-wearing, masked avenger.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Though in fact he'd been capeless.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And said that as he fled the scene, he clicked his heels in rakish glee.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And I gave him a catchphrase in Latin.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","I said that he cried out, ""Ego sum non an bestia,"" which means ""I am not an animal.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Which makes no sense.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",I needed something.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","I'm Catholic, Latin just comes to me.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I finish my story and I hand it to Dwyer, and he reads and he says, ""Pie Man? I love it. Page one.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And that's how the first line got crossed.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","A few days later, I get a letter.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","It says, ""Dear Jim, good story. Nice details. If you want to see me again in action, be on the steps of Duane Library Tuesday at 3 o'clock,"" signed Pie Man.",2,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",So I was there with a photographer from the Ram.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And sure enough, out comes Sheila Beale, student-body president.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And now Sheila was different from me and all the other Fordham students who wore flannel shirts and worked part-time jobs.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Sheila was well-bred.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Sheila had school spirit.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Sheila was the kind of student that Dean McGown wanted more of.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Although rumor had it that he got plenty of her in his office on his desk.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","But that's just a rumor, please do not spread it outside this rumor.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",I myself would never say that.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","But the fact was, Sheila had collaborated with the Dean to ban outdoor drinking on campus.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","The infamous ""no more beer at barbecues"" rule.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","That's right, boo that rule.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Sheila thought drinking in public was in poor taste.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",I think you know what happened next.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","Pie Man emerged from behind the late-night library drop-box, made his delivery, and fled away, crying, ""Ego sum non an bestia.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","Or at least that's what it said in my story in the newspaper the next day, which ran with a photo of him leaving the scene, cape flowing behind him, doing this.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And that's what made him a sensation on campus.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",People started dressing like him and quoting him in class.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","The Ram ran five major stories about Pie Man, all of them by me.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And toward the end of this run, I was out at a bar one night, and I saw, I came and I saw in the corner Angela from my Brit Lit class, drinking with some friends.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And now Angela and I had been flirting for two months.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","Or I had been flirting with her, and with such nuance that there was a question about whether she knew I existed.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I, I saw her there and made a mental note to do nothing about it.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And then I went to the bar to buy a round and I felt a tap on my shoulder.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And it was her.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And she said, ""Jim, we were just talking about how you always seem to know when and where Pie Man will strike. And we were wondering, are you Pie Man?""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And I knew by the way she said it, I knew that if I said yes, she would have sex with me.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",And wasn't I really Pie Man?,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",For having brought him into being.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",Didn't she only know about him through me?,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.",But she had asked me a straightforward question that came with a straightforward answer.,0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","In fact, I wasn't Pie Man.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","As far as I knew, I had never seen the guy out of costume.",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","So I looked at her and I said, ""Yes, Angela. I am Pie Man.""",0,
"Then, the pie guy is kind of - sees the article and requests to meet with the writer.","And she said, ""Oh, good. Now buy me a beer and tell me all about it.""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","I began my illustrious career in journalism in the Bronx where I toiled as a hard-boiled reporter for the Ram, the student newspaper at Fordham University.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","And one day I'm walking toward the campus center and out comes the elusive Dean McGowan, architect of a policy to replace Fordham's traditionally working- to middle-class students with wealthier, more prestigious ones.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","So I whip out my notebook and I go up to him and I say, ""Dean McGowan, is it true that Fordham University plans to raise tuition substantially above the inflation rate, and if so, wouldn't that be a betrayal of its mission?""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","And he stops and looks at me and he says, ""Listen up, punk.""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","And right then, there's a blur in the corner of my eye which becomes this figure holding a cream pie which becomes the guy standing next to me mashing a cream pie into Dean McGowan's face.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.",And then runs away.,0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.",And the Dean is covered with cream.,0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","So I give him a moment, and then I say, ""Dean McGowan, would you care to comment on this latest attack?""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","And the Dean says, ""Yes, I would care to comment. Fuck you.""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","So I race back to the newsroom with my scoop and I find the editor, Jim Dwyer, who's a senior, and he will go on to win a Pulitzer Prize, that is true, and he's a big guy.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","I pitch him my story, I tell him what I've seen, and he says, ""Dean McGowan, that guy's a dick. Write it up.""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","So I'm banging out my story and I know it's good, and then I start to make it better, by adding an element of embellishment.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","Reporters call this ""making shit up.""",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.",And they recommend against crossing that line.,0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","But I had just seen the line crossed between a high-powered dean and assault with a pastry, and I kind of liked it.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.",So the first I did was I gave the figure a name.,0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","I called him ""Pie Man,"" capital ""P,"" capital ""M."" And I described him as a cape-wearing, masked avenger.",0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.",Though in fact he'd been capeless.,0,
"So, they meet up at night, and there's this girl there who was like really well-liked by the dean, and there were rumors that the dean and her were hooking up or having sex or something but it's unconfirmed, the writer said not to tell anyone that he said it, and another pie incident happens where someone else gets pied.","And said that as he fled the scene, he clicked his heels in rakish glee.",0,
